Country,iso_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths,Date,YearQuarter
Switzerland,CHE,EUR,HIC,2023,2,65+,17.0,2023-02-01,2023Q1
Switzerland,CHE,EUR,HIC,2023,1,65+,40.0,2023-01-01,2023Q1
Switzerland,CHE,EUR,HIC,2023,4,65+,17.0,2023-04-01,2023Q2
Switzerland,CHE,EUR,HIC,2023,6,65+,3.0,2023-06-01,2023Q2
Switzerland,CHE,EUR,HIC,2023,9,65+,13.0,2023-09-01,2023Q3
Croatia,HRV,EUR,HIC,2023,8,65+,17.0,2023-08-01,2023Q3
Croatia,HRV,EUR,HIC,2023,7,65+,11.0,2023-07-01,2023Q3
Croatia,HRV,EUR,HIC,2023,6,65+,13.0,2023-06-01,2023Q2
Croatia,HRV,EUR,HIC,2023,3,65+,89.0,2023-03-01,2023Q1
Croatia,HRV,EUR,HIC,2023,5,65+,62.0,2023-05-01,2023Q2
Cuba,CUB,AMR,UMC,2023,3,65+,0.0,2023-03-01,2023Q1
Cuba,CUB,AMR,UMC,2023,8,65+,0.0,2023-08-01,2023Q3
Cuba,CUB,AMR,UMC,2023,5,65+,0.0,2023-05-01,2023Q2
Cuba,CUB,AMR,UMC,2023,7,65+,0.0,2023-07-01,2023Q3
Cuba,CUB,AMR,UMC,2023,4,65+,0.0,2023-04-01,2023Q2
Cuba,CUB,AMR,UMC,2023,6,65+,0.0,2023-06-01,2023Q2
Cuba,CUB,AMR,UMC,2023,1,65+,0.0,2023-01-01,2023Q1
Cuba,CUB,AMR,UMC,2023,2,65+,0.0,2023-02-01,2023Q1
France,FRA,EUR,HIC,2023,12,65+,23.0,2023-12-01,2023Q4
France,FRA,EUR,HIC,2023,2,65+,700.0,2023-02-01,2023Q1
France,FRA,EUR,HIC,2023,4,65+,769.0,2023-04-01,2023Q2
France,FRA,EUR,HIC,2023,10,65+,18.0,2023-10-01,2023Q4
Estonia,EST,EUR,HIC,2023,3,65+,42.0,2023-03-01,2023Q1
Estonia,EST,EUR,HIC,2023,7,65+,4.0,2023-07-01,2023Q3
Estonia,EST,EUR,HIC,2023,2,65+,41.0,2023-02-01,2023Q1
Estonia,EST,EUR,HIC,2023,4,65+,45.0,2023-04-01,2023Q2
Slovenia,SVN,EUR,HIC,2023,8,65+,2.0,2023-08-01,2023Q3
Estonia,EST,EUR,HIC,2023,9,65+,4.0,2023-09-01,2023Q3
Estonia,EST,EUR,HIC,2023,8,65+,2.0,2023-08-01,2023Q3
Slovenia,SVN,EUR,HIC,2023,7,65+,7.0,2023-07-01,2023Q3
Slovenia,SVN,EUR,HIC,2023,9,65+,11.0,2023-09-01,2023Q3
Estonia,EST,EUR,HIC,2023,11,65+,68.0,2023-11-01,2023Q4
Estonia,EST,EUR,HIC,2023,6,65+,13.0,2023-06-01,2023Q2
Estonia,EST,EUR,HIC,2023,12,65+,89.0,2023-12-01,2023Q4
Estonia,EST,EUR,HIC,2023,5,65+,37.0,2023-05-01,2023Q2
Estonia,EST,EUR,HIC,2023,10,65+,14.0,2023-10-01,2023Q4
France,FRA,EUR,HIC,2023,9,65+,1.0,2023-09-01,2023Q3
France,FRA,EUR,HIC,2023,3,65+,724.0,2023-03-01,2023Q1
France,FRA,EUR,HIC,2023,11,65+,28.0,2023-11-01,2023Q4
France,FRA,EUR,HIC,2023,1,65+,1751.0,2023-01-01,2023Q1
France,FRA,EUR,HIC,2023,5,65+,677.0,2023-05-01,2023Q2
France,FRA,EUR,HIC,2023,6,65+,209.0,2023-06-01,2023Q2
Estonia,EST,EUR,HIC,2023,1,65+,65.0,2023-01-01,2023Q1
Slovenia,SVN,EUR,HIC,2023,6,65+,19.0,2023-06-01,2023Q2
Slovenia,SVN,EUR,HIC,2023,11,65+,87.0,2023-11-01,2023Q4
Slovenia,SVN,EUR,HIC,2023,12,65+,97.0,2023-12-01,2023Q4
Albania,ALB,EUR,UMC,2023,5,65+,0.0,2023-05-01,2023Q2
Albania,ALB,EUR,UMC,2023,3,65+,0.0,2023-03-01,2023Q1
Albania,ALB,EUR,UMC,2023,2,65+,0.0,2023-02-01,2023Q1
Slovakia,SVK,EUR,HIC,2023,8,65+,1.0,2023-08-01,2023Q3
Slovakia,SVK,EUR,HIC,2023,9,65+,13.0,2023-09-01,2023Q3
Slovakia,SVK,EUR,HIC,2023,3,65+,66.0,2023-03-01,2023Q1
Slovakia,SVK,EUR,HIC,2023,5,65+,16.0,2023-05-01,2023Q2
Slovakia,SVK,EUR,HIC,2023,1,65+,63.0,2023-01-01,2023Q1
Slovakia,SVK,EUR,HIC,2023,7,65+,1.0,2023-07-01,2023Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2023,2,65+,0.0,2023-02-01,2023Q1
Sint Maarten (Dutch part),SXM,AMR,HIC,2023,1,65+,1.0,2023-01-01,2023Q1
Sint Maarten (Dutch part),SXM,AMR,HIC,2023,4,65+,2.0,2023-04-01,2023Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2023,7,65+,0.0,2023-07-01,2023Q3
Albania,ALB,EUR,UMC,2023,8,65+,0.0,2023-08-01,2023Q3
Albania,ALB,EUR,UMC,2023,4,65+,0.0,2023-04-01,2023Q2
Albania,ALB,EUR,UMC,2023,7,65+,0.0,2023-07-01,2023Q3
Albania,ALB,EUR,UMC,2023,10,65+,0.0,2023-10-01,2023Q4
Albania,ALB,EUR,UMC,2023,9,65+,0.0,2023-09-01,2023Q3
Albania,ALB,EUR,UMC,2023,6,65+,0.0,2023-06-01,2023Q2
Albania,ALB,EUR,UMC,2023,1,65+,0.0,2023-01-01,2023Q1
Slovenia,SVN,EUR,HIC,2023,4,65+,52.0,2023-04-01,2023Q2
Finland,FIN,EUR,HIC,2023,4,65+,360.0,2023-04-01,2023Q2
Slovenia,SVN,EUR,HIC,2023,5,65+,42.0,2023-05-01,2023Q2
Finland,FIN,EUR,HIC,2023,9,65+,103.0,2023-09-01,2023Q3
Finland,FIN,EUR,HIC,2023,6,65+,291.0,2023-06-01,2023Q2
Slovenia,SVN,EUR,HIC,2023,2,65+,39.0,2023-02-01,2023Q1
Finland,FIN,EUR,HIC,2023,12,65+,53.0,2023-12-01,2023Q4
Slovenia,SVN,EUR,HIC,2023,3,65+,64.0,2023-03-01,2023Q1
Finland,FIN,EUR,HIC,2023,8,65+,109.0,2023-08-01,2023Q3
Finland,FIN,EUR,HIC,2023,3,65+,208.0,2023-03-01,2023Q1
Finland,FIN,EUR,HIC,2023,1,65+,295.0,2023-01-01,2023Q1
Finland,FIN,EUR,HIC,2023,5,65+,509.0,2023-05-01,2023Q2
Finland,FIN,EUR,HIC,2023,2,65+,186.0,2023-02-01,2023Q1
Finland,FIN,EUR,HIC,2023,7,65+,189.0,2023-07-01,2023Q3
Finland,FIN,EUR,HIC,2023,10,65+,285.0,2023-10-01,2023Q4
Finland,FIN,EUR,HIC,2023,11,65+,476.0,2023-11-01,2023Q4
Slovenia,SVN,EUR,HIC,2023,1,65+,84.0,2023-01-01,2023Q1
Slovenia,SVN,EUR,HIC,2023,10,65+,43.0,2023-10-01,2023Q4
Slovakia,SVK,EUR,HIC,2023,2,65+,56.0,2023-02-01,2023Q1
Slovakia,SVK,EUR,HIC,2023,4,65+,31.0,2023-04-01,2023Q2
Slovakia,SVK,EUR,HIC,2023,11,65+,27.0,2023-11-01,2023Q4
Slovakia,SVK,EUR,HIC,2023,10,65+,15.0,2023-10-01,2023Q4
Slovakia,SVK,EUR,HIC,2023,12,65+,34.0,2023-12-01,2023Q4
Slovakia,SVK,EUR,HIC,2023,6,65+,3.0,2023-06-01,2023Q2
Germany,DEU,EUR,HIC,2023,4,65+,912.0,2023-04-01,2023Q2
Germany,DEU,EUR,HIC,2023,1,65+,1855.0,2023-01-01,2023Q1
Germany,DEU,EUR,HIC,2023,6,65+,78.0,2023-06-01,2023Q2
Germany,DEU,EUR,HIC,2023,5,65+,448.0,2023-05-01,2023Q2
Germany,DEU,EUR,HIC,2023,2,65+,1875.0,2023-02-01,2023Q1
Germany,DEU,EUR,HIC,2023,3,65+,2520.0,2023-03-01,2023Q1
Georgia,GEO,EUR,UMC,2023,3,65+,0.0,2023-03-01,2023Q1
Georgia,GEO,EUR,UMC,2023,5,65+,0.0,2023-05-01,2023Q2
Georgia,GEO,EUR,UMC,2023,1,65+,0.0,2023-01-01,2023Q1
Georgia,GEO,EUR,UMC,2023,4,65+,0.0,2023-04-01,2023Q2
Georgia,GEO,EUR,UMC,2023,2,65+,0.0,2023-02-01,2023Q1
Spain,ESP,EUR,HIC,2023,4,65+,382.0,2023-04-01,2023Q2
Spain,ESP,EUR,HIC,2023,1,65+,662.0,2023-01-01,2023Q1
Spain,ESP,EUR,HIC,2023,2,65+,357.0,2023-02-01,2023Q1
Spain,ESP,EUR,HIC,2023,3,65+,447.0,2023-03-01,2023Q1
Spain,ESP,EUR,HIC,2023,5,65+,464.0,2023-05-01,2023Q2
Spain,ESP,EUR,HIC,2023,6,65+,193.0,2023-06-01,2023Q2
Argentina,ARG,AMR,UMC,2023,3,65+,0.0,2023-03-01,2023Q1
Argentina,ARG,AMR,UMC,2023,2,65+,0.0,2023-02-01,2023Q1
Dominica,DMA,AMR,UMC,2023,7,65+,0.0,2023-07-01,2023Q3
Dominica,DMA,AMR,UMC,2023,3,65+,0.0,2023-03-01,2023Q1
Dominica,DMA,AMR,UMC,2023,6,65+,0.0,2023-06-01,2023Q2
Dominica,DMA,AMR,UMC,2023,8,65+,0.0,2023-08-01,2023Q3
Dominica,DMA,AMR,UMC,2023,11,65+,0.0,2023-11-01,2023Q4
Dominica,DMA,AMR,UMC,2023,12,65+,0.0,2023-12-01,2023Q4
Argentina,ARG,AMR,UMC,2023,1,65+,0.0,2023-01-01,2023Q1
Dominica,DMA,AMR,UMC,2023,4,65+,0.0,2023-04-01,2023Q2
Dominica,DMA,AMR,UMC,2023,9,65+,0.0,2023-09-01,2023Q3
Dominica,DMA,AMR,UMC,2023,5,65+,0.0,2023-05-01,2023Q2
Dominica,DMA,AMR,UMC,2023,1,65+,0.0,2023-01-01,2023Q1
Dominica,DMA,AMR,UMC,2023,2,65+,0.0,2023-02-01,2023Q1
Dominica,DMA,AMR,UMC,2023,10,65+,0.0,2023-10-01,2023Q4
Ecuador,ECU,AMR,UMC,2023,11,65+,3.0,2023-11-01,2023Q4
Ecuador,ECU,AMR,UMC,2023,12,65+,2.0,2023-12-01,2023Q4
Romania,ROU,EUR,HIC,2023,12,65+,66.0,2023-12-01,2023Q4
Romania,ROU,EUR,HIC,2023,11,65+,101.0,2023-11-01,2023Q4
Romania,ROU,EUR,HIC,2023,6,65+,26.0,2023-06-01,2023Q2
Romania,ROU,EUR,HIC,2023,8,65+,25.0,2023-08-01,2023Q3
Romania,ROU,EUR,HIC,2023,2,65+,104.0,2023-02-01,2023Q1
Romania,ROU,EUR,HIC,2023,4,65+,155.0,2023-04-01,2023Q2
Romania,ROU,EUR,HIC,2023,5,65+,103.0,2023-05-01,2023Q2
Romania,ROU,EUR,HIC,2023,3,65+,189.0,2023-03-01,2023Q1
Romania,ROU,EUR,HIC,2023,1,65+,130.0,2023-01-01,2023Q1
Romania,ROU,EUR,HIC,2023,10,65+,136.0,2023-10-01,2023Q4
Romania,ROU,EUR,HIC,2023,7,65+,11.0,2023-07-01,2023Q3
Indonesia,IDN,WPR,UMC,2023,4,65+,114.0,2023-04-01,2023Q2
Indonesia,IDN,WPR,UMC,2023,2,65+,51.0,2023-02-01,2023Q1
Indonesia,IDN,WPR,UMC,2023,5,65+,213.0,2023-05-01,2023Q2
Indonesia,IDN,WPR,UMC,2023,3,65+,51.0,2023-03-01,2023Q1
Indonesia,IDN,WPR,UMC,2023,10,65+,0.0,2023-10-01,2023Q4
Indonesia,IDN,WPR,UMC,2023,1,65+,68.0,2023-01-01,2023Q1
Indonesia,IDN,WPR,UMC,2023,7,65+,14.0,2023-07-01,2023Q3
Indonesia,IDN,WPR,UMC,2023,8,65+,2.0,2023-08-01,2023Q3
Romania,ROU,EUR,HIC,2023,9,65+,91.0,2023-09-01,2023Q3
Indonesia,IDN,WPR,UMC,2023,11,65+,1.0,2023-11-01,2023Q4
Indonesia,IDN,WPR,UMC,2023,6,65+,40.0,2023-06-01,2023Q2
Indonesia,IDN,WPR,UMC,2023,12,65+,26.0,2023-12-01,2023Q4
Indonesia,IDN,WPR,UMC,2023,9,65+,1.0,2023-09-01,2023Q3
Iceland,ISL,EUR,HIC,2023,10,65+,0.0,2023-10-01,2023Q4
Iceland,ISL,EUR,HIC,2023,9,65+,0.0,2023-09-01,2023Q3
Iceland,ISL,EUR,HIC,2023,5,65+,0.0,2023-05-01,2023Q2
Iceland,ISL,EUR,HIC,2023,11,65+,0.0,2023-11-01,2023Q4
Iceland,ISL,EUR,HIC,2023,6,65+,0.0,2023-06-01,2023Q2
Iceland,ISL,EUR,HIC,2023,7,65+,0.0,2023-07-01,2023Q3
Iceland,ISL,EUR,HIC,2023,2,65+,0.0,2023-02-01,2023Q1
Iceland,ISL,EUR,HIC,2023,8,65+,0.0,2023-08-01,2023Q3
Portugal,PRT,EUR,HIC,2023,2,65+,175.0,2023-02-01,2023Q1
Portugal,PRT,EUR,HIC,2023,10,65+,152.0,2023-10-01,2023Q4
Portugal,PRT,EUR,HIC,2023,5,65+,191.0,2023-05-01,2023Q2
Portugal,PRT,EUR,HIC,2023,1,65+,203.0,2023-01-01,2023Q1
Portugal,PRT,EUR,HIC,2023,11,65+,95.0,2023-11-01,2023Q4
Portugal,PRT,EUR,HIC,2023,3,65+,216.0,2023-03-01,2023Q1
Portugal,PRT,EUR,HIC,2023,4,65+,132.0,2023-04-01,2023Q2
Portugal,PRT,EUR,HIC,2023,6,65+,129.0,2023-06-01,2023Q2
Portugal,PRT,EUR,HIC,2023,9,65+,217.0,2023-09-01,2023Q3
Portugal,PRT,EUR,HIC,2023,7,65+,113.0,2023-07-01,2023Q3
Portugal,PRT,EUR,HIC,2023,8,65+,240.0,2023-08-01,2023Q3
Portugal,PRT,EUR,HIC,2023,12,65+,122.0,2023-12-01,2023Q4
Republic of Moldova,MDA,EUR,UMC,2023,6,65+,0.0,2023-06-01,2023Q2
Republic of Moldova,MDA,EUR,UMC,2023,12,65+,12.0,2023-12-01,2023Q4
Republic of Moldova,MDA,EUR,UMC,2023,3,65+,58.0,2023-03-01,2023Q1
Republic of Moldova,MDA,EUR,UMC,2023,7,65+,1.0,2023-07-01,2023Q3
Republic of Moldova,MDA,EUR,UMC,2023,1,65+,14.0,2023-01-01,2023Q1
Republic of Moldova,MDA,EUR,UMC,2023,10,65+,5.0,2023-10-01,2023Q4
Republic of Moldova,MDA,EUR,UMC,2023,4,65+,21.0,2023-04-01,2023Q2
Republic of Moldova,MDA,EUR,UMC,2023,11,65+,8.0,2023-11-01,2023Q4
Republic of Moldova,MDA,EUR,UMC,2023,8,65+,0.0,2023-08-01,2023Q3
Republic of Moldova,MDA,EUR,UMC,2023,5,65+,6.0,2023-05-01,2023Q2
Republic of Moldova,MDA,EUR,UMC,2023,2,65+,27.0,2023-02-01,2023Q1
Republic of Moldova,MDA,EUR,UMC,2023,9,65+,0.0,2023-09-01,2023Q3
Hungary,HUN,EUR,HIC,2023,3,65+,55.0,2023-03-01,2023Q1
Hungary,HUN,EUR,HIC,2023,9,65+,11.0,2023-09-01,2023Q3
Hungary,HUN,EUR,HIC,2023,6,65+,4.0,2023-06-01,2023Q2
Hungary,HUN,EUR,HIC,2023,7,65+,2.0,2023-07-01,2023Q3
Hungary,HUN,EUR,HIC,2023,5,65+,15.0,2023-05-01,2023Q2
Hungary,HUN,EUR,HIC,2023,4,65+,31.0,2023-04-01,2023Q2
Hungary,HUN,EUR,HIC,2023,11,65+,68.0,2023-11-01,2023Q4
Hungary,HUN,EUR,HIC,2023,2,65+,29.0,2023-02-01,2023Q1
Chile,CHL,AMR,HIC,2023,6,65+,34.0,2023-06-01,2023Q2
Chile,CHL,AMR,HIC,2023,7,65+,21.0,2023-07-01,2023Q3
Honduras,HND,AMR,LMC,2023,1,65+,1.0,2023-01-01,2023Q1
Turkey,TUR,EUR,UMC,2023,3,65+,65.0,2023-03-01,2023Q1
Turkey,TUR,EUR,UMC,2023,2,65+,83.0,2023-02-01,2023Q1
Hungary,HUN,EUR,HIC,2023,10,65+,19.0,2023-10-01,2023Q4
Hungary,HUN,EUR,HIC,2023,12,65+,80.0,2023-12-01,2023Q4
Hungary,HUN,EUR,HIC,2023,8,65+,2.0,2023-08-01,2023Q3
Chile,CHL,AMR,HIC,2023,2,65+,272.0,2023-02-01,2023Q1
Honduras,HND,AMR,LMC,2023,12,65+,0.0,2023-12-01,2023Q4
Chile,CHL,AMR,HIC,2023,11,65+,222.0,2023-11-01,2023Q4
Honduras,HND,AMR,LMC,2023,8,65+,0.0,2023-08-01,2023Q3
Honduras,HND,AMR,LMC,2023,10,65+,0.0,2023-10-01,2023Q4
Honduras,HND,AMR,LMC,2023,6,65+,0.0,2023-06-01,2023Q2
Honduras,HND,AMR,LMC,2023,7,65+,0.0,2023-07-01,2023Q3
Honduras,HND,AMR,LMC,2023,11,65+,0.0,2023-11-01,2023Q4
Chile,CHL,AMR,HIC,2023,10,65+,124.0,2023-10-01,2023Q4
Chile,CHL,AMR,HIC,2023,5,65+,89.0,2023-05-01,2023Q2
Chile,CHL,AMR,HIC,2023,9,65+,50.0,2023-09-01,2023Q3
Chile,CHL,AMR,HIC,2023,12,65+,121.0,2023-12-01,2023Q4
Chile,CHL,AMR,HIC,2023,3,65+,374.0,2023-03-01,2023Q1
Chile,CHL,AMR,HIC,2023,1,65+,461.0,2023-01-01,2023Q1
Chile,CHL,AMR,HIC,2023,8,65+,23.0,2023-08-01,2023Q3
Chile,CHL,AMR,HIC,2023,4,65+,253.0,2023-04-01,2023Q2
Honduras,HND,AMR,LMC,2023,2,65+,0.0,2023-02-01,2023Q1
Honduras,HND,AMR,LMC,2023,4,65+,0.0,2023-04-01,2023Q2
Honduras,HND,AMR,LMC,2023,3,65+,0.0,2023-03-01,2023Q1
Honduras,HND,AMR,LMC,2023,5,65+,0.0,2023-05-01,2023Q2
Honduras,HND,AMR,LMC,2023,9,65+,0.0,2023-09-01,2023Q3
Hungary,HUN,EUR,HIC,2023,1,65+,81.0,2023-01-01,2023Q1
Turkey,TUR,EUR,UMC,2023,1,65+,189.0,2023-01-01,2023Q1
Iceland,ISL,EUR,HIC,2023,1,65+,0.0,2023-01-01,2023Q1
Iceland,ISL,EUR,HIC,2023,3,65+,0.0,2023-03-01,2023Q1
Iceland,ISL,EUR,HIC,2023,4,65+,0.0,2023-04-01,2023Q2
China,CHN,WPR,UMC,2023,1,65+,20.0,2023-01-01,2023Q1
Qatar,QAT,EMR,HIC,2022,6,65+,0.0,2022-06-01,2022Q2
Qatar,QAT,EMR,HIC,2022,2,65+,0.0,2022-02-01,2022Q1
Slovakia,SVK,EUR,HIC,2022,5,65+,36.0,2022-05-01,2022Q2
Paraguay,PRY,AMR,UMC,2022,4,65+,0.0,2022-04-01,2022Q2
Slovakia,SVK,EUR,HIC,2022,1,65+,564.0,2022-01-01,2022Q1
Slovakia,SVK,EUR,HIC,2022,2,65+,672.0,2022-02-01,2022Q1
Slovakia,SVK,EUR,HIC,2022,7,65+,64.0,2022-07-01,2022Q3
Slovakia,SVK,EUR,HIC,2022,3,65+,630.0,2022-03-01,2022Q1
Slovakia,SVK,EUR,HIC,2022,4,65+,165.0,2022-04-01,2022Q2
Paraguay,PRY,AMR,UMC,2022,2,65+,0.0,2022-02-01,2022Q1
Paraguay,PRY,AMR,UMC,2022,1,65+,0.0,2022-01-01,2022Q1
Paraguay,PRY,AMR,UMC,2022,3,65+,0.0,2022-03-01,2022Q1
Slovakia,SVK,EUR,HIC,2022,6,65+,30.0,2022-06-01,2022Q2
Slovakia,SVK,EUR,HIC,2022,10,65+,113.0,2022-10-01,2022Q4
Poland,POL,EUR,HIC,2022,2,65+,0.0,2022-02-01,2022Q1
Poland,POL,EUR,HIC,2022,1,65+,0.0,2022-01-01,2022Q1
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,11,65+,1.0,2022-11-01,2022Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,4,65+,0.0,2022-04-01,2022Q2
Poland,POL,EUR,HIC,2022,3,65+,0.0,2022-03-01,2022Q1
Poland,POL,EUR,HIC,2022,7,65+,0.0,2022-07-01,2022Q3
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,10,65+,0.0,2022-10-01,2022Q4
Slovakia,SVK,EUR,HIC,2022,8,65+,101.0,2022-08-01,2022Q3
Slovakia,SVK,EUR,HIC,2022,9,65+,77.0,2022-09-01,2022Q3
Slovakia,SVK,EUR,HIC,2022,11,65+,66.0,2022-11-01,2022Q4
Slovakia,SVK,EUR,HIC,2022,12,65+,61.0,2022-12-01,2022Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,12,65+,3.0,2022-12-01,2022Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,8,65+,6.0,2022-08-01,2022Q3
Montenegro,MNE,EUR,UMC,2022,2,65+,100.0,2022-02-01,2022Q1
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,7,65+,9.0,2022-07-01,2022Q3
Venezuela (Bolivarian Republic of),VEN,AMR,,2022,6,65+,0.0,2022-06-01,2022Q2
Montenegro,MNE,EUR,UMC,2022,5,65+,5.0,2022-05-01,2022Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,5,65+,0.0,2022-05-01,2022Q2
Nepal,NPL,SEAR,LMC,2022,12,65+,0.0,2022-12-01,2022Q4
Nepal,NPL,SEAR,LMC,2022,6,65+,0.0,2022-06-01,2022Q2
Nepal,NPL,SEAR,LMC,2022,9,65+,7.0,2022-09-01,2022Q3
Nepal,NPL,SEAR,LMC,2022,10,65+,1.0,2022-10-01,2022Q4
Nepal,NPL,SEAR,LMC,2022,8,65+,21.0,2022-08-01,2022Q3
Nepal,NPL,SEAR,LMC,2022,11,65+,0.0,2022-11-01,2022Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,11,65+,0.0,2022-11-01,2022Q4
Qatar,QAT,EMR,HIC,2022,1,65+,6.0,2022-01-01,2022Q1
Qatar,QAT,EMR,HIC,2022,3,65+,0.0,2022-03-01,2022Q1
Qatar,QAT,EMR,HIC,2022,5,65+,0.0,2022-05-01,2022Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,2,65+,3.0,2022-02-01,2022Q1
Qatar,QAT,EMR,HIC,2022,4,65+,0.0,2022-04-01,2022Q2
Nepal,NPL,SEAR,LMC,2022,3,65+,11.0,2022-03-01,2022Q1
Nepal,NPL,SEAR,LMC,2022,7,65+,6.0,2022-07-01,2022Q3
Nepal,NPL,SEAR,LMC,2022,5,65+,0.0,2022-05-01,2022Q2
Nepal,NPL,SEAR,LMC,2022,1,65+,60.0,2022-01-01,2022Q1
Nepal,NPL,SEAR,LMC,2022,4,65+,0.0,2022-04-01,2022Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,1,65+,4.0,2022-01-01,2022Q1
Nepal,NPL,SEAR,LMC,2022,2,65+,116.0,2022-02-01,2022Q1
Montenegro,MNE,EUR,UMC,2022,12,65+,0.0,2022-12-01,2022Q4
Montenegro,MNE,EUR,UMC,2022,8,65+,28.0,2022-08-01,2022Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,6,65+,0.0,2022-06-01,2022Q2
Montenegro,MNE,EUR,UMC,2022,10,65+,3.0,2022-10-01,2022Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,9,65+,0.0,2022-09-01,2022Q3
Montenegro,MNE,EUR,UMC,2022,3,65+,40.0,2022-03-01,2022Q1
Montenegro,MNE,EUR,UMC,2022,1,65+,67.0,2022-01-01,2022Q1
Montenegro,MNE,EUR,UMC,2022,4,65+,6.0,2022-04-01,2022Q2
Montenegro,MNE,EUR,UMC,2022,7,65+,5.0,2022-07-01,2022Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,10,65+,3.0,2022-10-01,2022Q4
Montenegro,MNE,EUR,UMC,2022,6,65+,7.0,2022-06-01,2022Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,12,65+,0.0,2022-12-01,2022Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,7,65+,0.0,2022-07-01,2022Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,8,65+,0.0,2022-08-01,2022Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,4,65+,0.0,2022-04-01,2022Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2022,3,65+,0.0,2022-03-01,2022Q1
Albania,ALB,EUR,UMC,2022,4,65+,0.0,2022-04-01,2022Q2
Albania,ALB,EUR,UMC,2022,1,65+,4.0,2022-01-01,2022Q1
Montenegro,MNE,EUR,UMC,2022,9,65+,4.0,2022-09-01,2022Q3
Albania,ALB,EUR,UMC,2022,3,65+,0.0,2022-03-01,2022Q1
Montenegro,MNE,EUR,UMC,2022,11,65+,5.0,2022-11-01,2022Q4
Philippines,PHL,WPR,LMC,2022,3,65+,240.0,2022-03-01,2022Q1
Slovenia,SVN,EUR,HIC,2022,11,65+,146.0,2022-11-01,2022Q4
Peru,PER,AMR,UMC,2022,12,65+,578.0,2022-12-01,2022Q4
Peru,PER,AMR,UMC,2022,11,65+,379.0,2022-11-01,2022Q4
Philippines,PHL,WPR,LMC,2022,4,65+,64.0,2022-04-01,2022Q2
Philippines,PHL,WPR,LMC,2022,5,65+,15.0,2022-05-01,2022Q2
Portugal,PRT,EUR,HIC,2022,12,65+,240.0,2022-12-01,2022Q4
Portugal,PRT,EUR,HIC,2022,9,65+,159.0,2022-09-01,2022Q3
Slovenia,SVN,EUR,HIC,2022,10,65+,140.0,2022-10-01,2022Q4
Philippines,PHL,WPR,LMC,2022,7,65+,123.0,2022-07-01,2022Q3
Peru,PER,AMR,UMC,2022,9,65+,509.0,2022-09-01,2022Q3
Slovenia,SVN,EUR,HIC,2022,3,65+,281.0,2022-03-01,2022Q1
Slovenia,SVN,EUR,HIC,2022,5,65+,101.0,2022-05-01,2022Q2
Albania,ALB,EUR,UMC,2022,11,65+,0.0,2022-11-01,2022Q4
Philippines,PHL,WPR,LMC,2022,6,65+,34.0,2022-06-01,2022Q2
Peru,PER,AMR,UMC,2022,10,65+,200.0,2022-10-01,2022Q4
Philippines,PHL,WPR,LMC,2022,11,65+,105.0,2022-11-01,2022Q4
Slovenia,SVN,EUR,HIC,2022,8,65+,161.0,2022-08-01,2022Q3
Slovenia,SVN,EUR,HIC,2022,7,65+,120.0,2022-07-01,2022Q3
Slovenia,SVN,EUR,HIC,2022,9,65+,89.0,2022-09-01,2022Q3
Philippines,PHL,WPR,LMC,2022,12,65+,83.0,2022-12-01,2022Q4
Philippines,PHL,WPR,LMC,2022,10,65+,104.0,2022-10-01,2022Q4
Albania,ALB,EUR,UMC,2022,6,65+,0.0,2022-06-01,2022Q2
Philippines,PHL,WPR,LMC,2022,8,65+,292.0,2022-08-01,2022Q3
Philippines,PHL,WPR,LMC,2022,9,65+,94.0,2022-09-01,2022Q3
Turkey,TUR,EUR,UMC,2022,4,65+,528.0,2022-04-01,2022Q2
Turkey,TUR,EUR,UMC,2022,1,65+,3768.0,2022-01-01,2022Q1
Portugal,PRT,EUR,HIC,2022,5,65+,742.0,2022-05-01,2022Q2
Portugal,PRT,EUR,HIC,2022,6,65+,1055.0,2022-06-01,2022Q2
Portugal,PRT,EUR,HIC,2022,7,65+,371.0,2022-07-01,2022Q3
Portugal,PRT,EUR,HIC,2022,8,65+,242.0,2022-08-01,2022Q3
Portugal,PRT,EUR,HIC,2022,2,65+,1066.0,2022-02-01,2022Q1
